epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,2722.99,1.26758,0.71754,0.77919,0.71664,0.59114,0.65512,0.4015,1.16706,0.65334,0.7961,0.00045149,0.00045149,0.00045149
100,2746.08,1.27262,0.75038,0.78362,0.75033,0.57893,0.65765,0.40041,1.18481,0.65097,0.79674,0.000450995,0.000450995,0.000450995
101,2768.1,1.21114,0.681,0.78948,0.73833,0.58567,0.65873,0.41465,1.10586,0.634,0.79637,0.0004505,0.0004505,0.0004505
102,2790.58,1.43255,0.76281,0.77579,0.74088,0.5897,0.66062,0.41388,1.14208,0.65384,0.79762,0.000450005,0.000450005,0.000450005
103,2824.17,1.47797,0.75933,0.78242,0.74919,0.59107,0.66601,0.41138,1.16809,0.65201,0.79809,0.00044951,0.00044951,0.00044951
104,2840.85,1.29881,0.67717,0.78397,0.75071,0.58995,0.66689,0.41446,1.14997,0.65609,0.79834,0.000449015,0.000449015,0.000449015
105,2873.41,1.28199,0.70248,0.77816,0.75061,0.59334,0.6666,0.41627,1.13643,0.64741,0.79763,0.00044852,0.00044852,0.00044852
106,2904.72,1.33546,0.72394,0.78426,0.76676,0.5804,0.66837,0.41409,1.16019,0.64198,0.79738,0.000448025,0.000448025,0.000448025
107,2944.22,1.27545,0.68861,0.78382,0.76169,0.5918,0.6727,0.41925,1.1479,0.63519,0.79819,0.00044753,0.00044753,0.00044753
108,2974.15,1.33305,0.74669,0.79286,0.75577,0.59054,0.66968,0.41203,1.17764,0.64068,0.79918,0.000447035,0.000447035,0.000447035
109,2993.35,1.30904,0.70786,0.7834,0.7483,0.59443,0.66665,0.40465,1.20428,0.64422,0.79917,0.00044654,0.00044654,0.00044654
110,3019.43,1.24791,0.73572,0.78005,0.78243,0.58238,0.67929,0.42344,1.11785,0.62977,0.79684,0.000446045,0.000446045,0.000446045
111,3048.21,1.22432,0.7038,0.77993,0.77481,0.57509,0.67521,0.41757,1.1404,0.64387,0.79808,0.00044555,0.00044555,0.00044555
112,3070.32,1.3983,0.74589,0.77394,0.7628,0.59793,0.6786,0.41894,1.14926,0.62964,0.79812,0.000445055,0.000445055,0.000445055
113,3086.67,1.2688,0.69362,0.78018,0.76545,0.59878,0.6806,0.4256,1.12721,0.6273,0.79733,0.00044456,0.00044456,0.00044456
114,3112.97,1.32613,0.72974,0.78261,0.75806,0.5955,0.67764,0.42271,1.12716,0.63364,0.79724,0.000444065,0.000444065,0.000444065
115,3147.1,1.20864,0.69647,0.79224,0.75685,0.59798,0.6772,0.4225,1.11804,0.62528,0.79815,0.00044357,0.00044357,0.00044357
116,3172.12,1.27394,0.72017,0.78565,0.76852,0.57836,0.67241,0.42168,1.12399,0.64254,0.79839,0.000443075,0.000443075,0.000443075
117,3198.12,1.36081,0.8314,0.78958,0.75231,0.60372,0.67699,0.42474,1.11608,0.63383,0.79872,0.00044258,0.00044258,0.00044258
118,3218.16,1.32422,0.68764,0.78483,0.76876,0.59762,0.68212,0.42556,1.12359,0.62323,0.79852,0.000442085,0.000442085,0.000442085
119,3241.16,1.30589,0.71589,0.78001,0.77862,0.59582,0.68545,0.43173,1.10673,0.61845,0.79824,0.00044159,0.00044159,0.00044159
120,3271.22,1.34849,0.70667,0.78245,0.78369,0.60513,0.69181,0.43273,1.1087,0.60646,0.79869,0.000441095,0.000441095,0.000441095
121,3294.57,1.58278,1.26184,0.82692,0.76976,0.61139,0.68845,0.42883,1.13837,0.61551,0.79932,0.0004406,0.0004406,0.0004406
