epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,2623.32,1.2811,0.61867,0.77181,0.85055,0.63647,0.75106,0.49511,1.05517,0.55489,0.7935,0.000457925,0.000457925,0.000457925
87,2653.34,1.13346,0.55711,0.79061,0.84739,0.64195,0.75267,0.49191,1.0639,0.55117,0.79342,0.00045743,0.00045743,0.00045743
88,2677.24,1.10877,0.56619,0.7808,0.83148,0.62323,0.74145,0.48842,1.07752,0.56432,0.79325,0.000456935,0.000456935,0.000456935
89,2708.48,1.27429,0.63386,0.76604,0.81787,0.61601,0.73379,0.47284,1.13038,0.5916,0.7961,0.00045644,0.00045644,0.00045644
90,2737.47,1.27364,0.60697,0.78068,0.83989,0.62497,0.74897,0.50175,1.02907,0.5515,0.79397,0.000455945,0.000455945,0.000455945
91,2759.58,1.19132,0.57123,0.78353,0.84768,0.62213,0.74766,0.50033,1.04631,0.55477,0.79361,0.00045545,0.00045545,0.00045545
92,2778.61,1.21597,0.59,0.78371,0.83879,0.63078,0.74555,0.49446,1.05625,0.56611,0.79356,0.000454955,0.000454955,0.000454955
93,2807.89,1.29392,0.63355,0.7701,0.83031,0.6353,0.74599,0.50264,1.01434,0.54943,0.79278,0.00045446,0.00045446,0.00045446
94,2835.56,1.09547,0.55704,0.7783,0.83867,0.61975,0.74339,0.48739,1.05831,0.56148,0.79518,0.000453965,0.000453965,0.000453965
95,2858.14,1.29183,0.61916,0.77082,0.83107,0.63331,0.75344,0.5011,1.05212,0.55393,0.794,0.00045347,0.00045347,0.00045347
96,2877.65,1.12859,0.59368,0.7718,0.82493,0.64229,0.75622,0.50512,1.04026,0.55965,0.7935,0.000452975,0.000452975,0.000452975
97,2904.42,1.1993,0.59878,0.77487,0.81522,0.63879,0.75212,0.50878,1.01481,0.56174,0.79376,0.00045248,0.00045248,0.00045248
98,2941.66,1.25391,0.60808,0.78376,0.8426,0.63083,0.75189,0.49512,1.08296,0.55306,0.79411,0.000451985,0.000451985,0.000451985
