epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,7732.51,1.12655,0.55797,0.77445,0.8425,0.63472,0.76207,0.50479,1.08639,0.57569,0.7933,0.000440105,0.000440105,0.000440105
123,7791.02,1.11559,0.55853,0.77787,0.84039,0.63855,0.76325,0.52629,0.97231,0.5479,0.79045,0.00043961,0.00043961,0.00043961
124,7841.51,1.22985,0.6037,0.77175,0.82736,0.63891,0.75461,0.51143,1.03324,0.57281,0.79204,0.000439115,0.000439115,0.000439115
125,7895.99,1.17526,0.56912,0.7721,0.84058,0.65467,0.76726,0.52999,0.95755,0.52904,0.78979,0.00043862,0.00043862,0.00043862
126,7955.45,1.20201,0.58544,0.77837,0.83012,0.64489,0.75868,0.51468,0.9987,0.54422,0.7898,0.000438125,0.000438125,0.000438125
127,8014.73,1.04494,0.54296,0.77993,0.84018,0.64758,0.76038,0.51618,0.97469,0.53532,0.78976,0.00043763,0.00043763,0.00043763
128,8074.86,1.14637,0.56103,0.76965,0.85171,0.63042,0.75462,0.51408,1.02019,0.56352,0.79069,0.000437135,0.000437135,0.000437135
129,8133.91,1.19124,0.60012,0.77455,0.81553,0.64569,0.75242,0.50685,1.0324,0.56916,0.79123,0.00043664,0.00043664,0.00043664
130,8179.83,1.13034,0.55173,0.77527,0.83825,0.64837,0.76029,0.50696,1.04294,0.55284,0.79034,0.000436145,0.000436145,0.000436145
131,8297.01,1.15269,0.55273,0.77059,0.82764,0.64199,0.75591,0.49288,1.11079,0.58704,0.79259,0.00043565,0.00043565,0.00043565
132,8356.97,1.20554,0.62933,0.781,0.84034,0.64332,0.76222,0.51633,0.99439,0.53755,0.79156,0.000435155,0.000435155,0.000435155
133,8412.72,1.10947,0.57581,0.77827,0.84146,0.64797,0.75778,0.51559,0.97749,0.52661,0.79037,0.00043466,0.00043466,0.00043466
